ID	,	ALTX	,	ALARM_TEXT_KOREA	,	ALARM_TEXT_CHINA	,	ALARM_TEXT_ENGLISH	,	ALARM_TEXT_VIETNAM	,	ALARM_ACTION_TEXT_KOREA	,	ALARM_ACTION_TEXT_CHINA	,	ALARM_ACTION_TEXT_ENGLIST	,	ALARM_ACTION_TEXT_VIETNAM	,	LEVEL	,	UNIT	,	BOX_TYPE	,	BOX_RECTANGLE_X	,	BOX_RECTANGLE_Y	,	BOX_RECTANGLE_WIDTH	,	BOX_RECTANGLE_HEIGHT
29512	,	VA_TRANSFER_CIM_P1_CELL_INFORMATION_DOWNLOAD_MISSMATCH	,	P1 셀 정보 다운로드 CELL ID와 JOB PROCESS REQUEST CELL ID와 다릅니다	,	P1 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P1 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P1 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P1 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P1 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P1 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P1 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29600	,	VA_TRANSFER_CIM_P2_TRACKING_FAILED	,	P2 트랙킹에 실패했습니다	,	P2 TRACKING_FAILED	,	P2 TRACKING_FAILED	,	P2 TRACKING_FAILED	,	P2 TRACKING_FAILED	,	P2 TRACKING_FAILED	,	P2 TRACKING_FAILED	,	P2 TRACKING_FAILED	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29601	,	VA_TRANSFER_CIM_P2_TRACKING_TIMEOUT	,	P2 트랙킹 시간이 초과했습니다	,	P2 TRACKING_TIME_OUT	,	P2 TRACKING_TIME_OUT	,	P2 TRACKING_TIME_OUT	,	P2 TRACKING_TIME_OUT	,	P2 TRACKING_TIME_OUT	,	P2 TRACKING_TIME_OUT	,	P2 TRACKING_TIME_OUT	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29602	,	VA_TRANSFER_CIM_P2_TRACKING_MISSMATCH	,	P2 트랙킹 CELL ID와 JOB PROCESS REQUEST CELL ID와 다릅니다	,	P2 TRACKING_CELL_ID_NOT_MATCH	,	P2 TRACKING_CELL_ID_NOT_MATCH	,	P2 TRACKING_CELL_ID_NOT_MATCH	,	P2 TRACKING_CELL_ID_NOT_MATCH	,	P2 TRACKING_CELL_ID_NOT_MATCH	,	P2 TRACKING_CELL_ID_NOT_MATCH	,	P2 TRACKING_CELL_ID_NOT_MATCH	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29610	,	VA_TRANSFER_CIM_P2_CELL_INFORMATION_DOWNLOAD_FAILED	,	P2 셀 정보 다운로드에 실패했습니다	,	P2 CELL INFORMATION DOWNLOAD_FAILED	,	P2 CELL INFORMATION DOWNLOAD_FAILED	,	P2 CELL INFORMATION DOWNLOAD_FAILED	,	P2 CELL INFORMATION DOWNLOAD_FAILED	,	P2 CELL INFORMATION DOWNLOAD_FAILED	,	P2 CELL INFORMATION DOWNLOAD_FAILED	,	P2 CELL INFORMATION DOWNLOAD_FAILED	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29611	,	VA_TRANSFER_CIM_P2_CELL_INFORMATION_DOWNLOAD_TIMEOUT	,	P2 셀 정보 다운로드 시간이 초과했습니다	,	P2 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P2 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P2 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P2 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P2 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P2 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P2 CELL INFORMATION DOWNLOAD_TIME_OUT	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29612	,	VA_TRANSFER_CIM_P2_CELL_INFORMATION_DOWNLOAD_MISSMATCH	,	P2 셀 정보 다운로드 CELL ID와 JOB PROCESS REQUEST CELL ID와 다릅니다	,	P2 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P2 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P2 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P2 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P2 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P2 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	P2 CELL INFORMATION DOWNLOAD_CELL_ID_NOT_MATCH	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29998	,	CO_TRANSFER_CIM_N_HOST_DISCONNECTED	,	HOST 통신 연결이 끊겼습니다	,	HOST_IS_DISCONNECTED	,	HOST_IS_DISCONNECTED	,	HOST_IS_DISCONNECTED	,	TC 연결 상태를 확인해주세요.	,	CHECK THE TC CONNECTION STATUS.	,	CHECK THE TC CONNECTION STATUS.	,	CHECK THE TC CONNECTION STATUS.	,	HEAVY	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29999	,	CO_TRANSFER_CIM_N_CIM_DISCONNECTED	,	CIM 통신 연결이 끊겼습니다	,	CIM_IS_DISCONNECTED	,	CIM_IS_DISCONNECTED	,	CIM_IS_DISCONNECTED	,	CIM 연결 상태를 확인해주세요.	,	CHECK THE CIM CONNECTION STATUS.	,	CHECK THE CIM CONNECTION STATUS.	,	CHECK THE CIM CONNECTION STATUS.	,	HEAVY	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
30000	,	UT_MAIN_ELECTRONICBOX_TEMPERATURE_1_N_OVER40	,	전장반 온도가 40도를 초과 했습니다	,	ELECTRONIC_BOX_OVER_40_TEMPERATURE_DEGREE	,	ELECTRONIC_BOX_OVER_40_TEMPERATURE_DEGREE	,	ELECTRONIC_BOX_OVER_40_TEMPERATURE_DEGREE	,	설비 온도를 확인하고 리셋 버튼을 눌러 클리어 해주세요.	,	Check the equipment temperature sensor and press the reset button to clear it.	,	Check the equipment temperature sensor and press the reset button to clear it.	,	Check the equipment temperature sensor and press the reset button to clear it.	,	HEAVY	,	SAFETY	,	SQUARE	,	0.1974318	,	0.02083333	,	0.788122	,	0.2096354
30001	,	UT_MAIN_PCRACK_TEMPERATURE_1_N_OVER40	,	PC 랙 온도가 40도를 초과 했습니다	,	PC_RACK_OVER_40_TEMPERATURE_DEGREE	,	PC_RACK_OVER_40_TEMPERATURE_DEGREE	,	PC_RACK_OVER_40_TEMPERATURE_DEGREE	,	설비 온도를 확인하고 리셋 버튼을 눌러 클리어 해주세요.	,	Check the equipment temperature sensor and press the reset button to clear it.	,	Check the equipment temperature sensor and press the reset button to clear it.	,	Check the equipment temperature sensor and press the reset button to clear it.	,	HEAVY	,	SAFETY	,	SQUARE	,	0.4863563	,	0.7460938	,	0.2375602	,	0.2526042
30002	,	UT_MAIN_ELECTRONICBOX_SMOKE_SENSOR_1_N_DETECTED	,	전장반에 연기가 감지되었습니다	,	ELECTRONIC_BOX_SMOKE_SENSOR_ALARM	,	ELECTRONIC_BOX_SMOKE_SENSOR_ALARM	,	ELECTRONIC_BOX_SMOKE_SENSOR_ALARM	,	전장반에 연기를 확인해주세요.	,	Smoke Sensor Detect & Check	,	Smoke Sensor Detect & Check	,	Smoke Sensor Detect & Check	,	HEAVY	,	SAFETY	,	SQUARE	,	0.1974318	,	0.02083333	,	0.788122	,	0.2096354
30003	,	UT_MAIN_SAFETYPLC_GPS_MC_POWER_OFF	,	세이프티 PLC 문제 발생하여 설비 MAGNET 전원이 OFF 되었습니다	,	EQUIPMENT_GPS_MC_POWER_OFF	,	EQUIPMENT_GPS_MC_POWER_OFF	,	Do SAFETY PLC phát sinh vấn đề nên nguồn điện thiết bị MAGNET đã bị OFF	,	비상 정지 버튼 상태를 확인해주세요.	,	PLC Signal Nomal IO Check	,	PLC Signal Nomal IO Check	,	Hãy kiểm tra tình trạng nút dừng khẩn cấp 	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30004	,	CO_MAIN_DEVICE_MCU_DISCONNECTED	,	FFU컨트롤러 연결이 끊어졌습니다.	,	MCU_IS_DISCONNECTED	,	MCU_IS_DISCONNECTED	,	MCU_IS_DISCONNECTED	,	설비 FFU컨트롤러를 확인해주세요.	,	Check the equipment MCU.	,	Check the equipment MCU.	,	Check the equipment MCU.	,	HEAVY	,	SAFETY	,	SQUARE	,	0.1813804	,	0.9205729	,	0.8073837	,	0.07291666
30005	,	CO_MAIN_DEVICE_GMS_DISCONNECTED	,	접지 저항 측정기 연결이 끊어졌습니다.	,	GMS_IS_DISCONNECTED	,	GMS_IS_DISCONNECTED	,	GMS_IS_DISCONNECTED	,	설비 접지 저항 측정기를 확인해주세요.	,	Check the equipment GMS.	,	Check the equipment GMS.	,	Check the equipment GMS.	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30006	,	CO_MAIN_ELECTRONICBOX_TEMPERATURE_DISCONNECTED	,	전장반 온도컨트롤러 연결이 끊어졌습니다.	,	ELECTRONICBOX_TEMPERATURE_DISCONNECTED	,	ELECTRONICBOX_TEMPERATURE_DISCONNECTED	,	ELECTRONICBOX_TEMPERATURE_DISCONNECTED	,	설비 온도컨트롤러를 확인해주세요.	,	Check the equipment main temperature sensor.	,	Check the equipment main temperature sensor.	,	Check the equipment main temperature sensor.	,	HEAVY	,	SAFETY	,	SQUARE	,	0.1974318	,	0.02083333	,	0.788122	,	0.2096354
30007	,	CO_MAIN_PCRACK_TEMPERATURE_DISCONNECTED	,	PC 랙 온도컨트롤러 연결이 끊어졌습니다.	,	PCRACK_TEMPERATURE_DISCONNECTED	,	PCRACK_TEMPERATURE_DISCONNECTED	,	PCRACK_TEMPERATURE_DISCONNECTED	,	설비 온도컨트롤러를 확인해주세요.	,	Check the equipment main temperature sensor.	,	Check the equipment main temperature sensor.	,	Check the equipment main temperature sensor.	,	HEAVY	,	SAFETY	,	SQUARE	,	0.4863563	,	0.7460938	,	0.2375602	,	0.2526042
30008	,	OP_MAIN_MODEKEY_N_TEACH	,	설비 구동중에 세이프티키가 TEACH로 변경되었습니다	,	SAFTTY_KEY_IS_NOT_AUTO	,	SAFTTY_KEY_IS_NOT_AUTO	,	Trong khi chuyển động SAFTTY_KEY đã chuyển sang TEACH	,	설비 세이프티 키를 오토로 변경 해주십시오.	,	Safty Key turn AUTO	,	Safty Key turn AUTO	,	Hãy chuyển Safty Key về chế độ tự động ( AUTO )	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30009	,	OP_MAIN_UNIT_ALL_STOP	,	설비에 모든 유닛이 정지 상태입니다	,	ALL_UNITS_IN_THE_EQUIPMENT_WAS_STOPPED	,	ALL_UNITS_IN_THE_EQUIPMENT_WAS_STOPPED	,	ALL_UNITS_IN_THE_EQUIPMENT_WAS_STOPPED	,	설비에 유닛을 사용 상태로 변경해 주십시오.	,	Please change the unit to active in the equipment.	,	Please change the unit to active in the equipment.	,	Please change the unit to active in the equipment.	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30010	,	VC_MAIN_VACUUM_MAIN_SUPPLY	,	메인 진공 공압이 설정 값보다 낮아졌습니다	,	MAIN_VAC_PRESSURE_SENSOR_ALARM	,	MAIN_VAC_PRESSURE_SENSOR_ALARM	,	Áp suất khí nén chân không chính ( MAIN_VAC ) thấp hơn giá trị đặt.	,	메인 진공 공압 값을 확인해주세요.	,	Main Vacuum Pressure Sensor or Main Vacuum Check	,	Main Vacuum Pressure Sensor or Main Vacuum Check	,	Hãy kiểm tra giá trị khí nén chân không chính ( Main Vacuum Pressure Sensor or Main Vacuum )	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30011	,	VC_INSP_STAGE_VACUUM_MAIN_SUPPLY	,	검사스테이지 메인 진공 공압이 설정 값보다 낮아졌습니다	,	INSP_STAGE_MAIN_VAC_PRESSURE_SENSOR_ALARM	,	INSP_STAGE_MAIN_VAC_PRESSURE_SENSOR_ALARM	,	Áp suất khí nén chân không chính ( INSP_STAGE_VAC ) thấp hơn giá trị đặt.	,	검사스테이지 메인 진공 공압 값을 확인해주세요.	,	Inspection Stage Main Vacuum Pressure Sensor or Main Vacuum Check	,	Inspection Stage Main Vacuum Pressure Sensor or Main Vacuum Check	,	Hãy kiểm tra giá trị khí nén chân không chính ( Inspection Stage Main Vacuum Pressure Sensor or Main Vacuum )	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30012	,	VC_MAIN_AIR_MAIN_N_SUPPLY	,	메인 공압이 설정 값보다 낮아졌습니다	,	MAIN_AIR_PRESSURE_SENSOR_ALARM	,	MAIN_AIR_PRESSURE_SENSOR_ALARM	,	Áp suất khí nén chính ( MAIN_AIR ) thấp hơn giá trị đặt.	,	메인 공압 값을 확인해주세요.	,	Main Air Pressure Sensor or Main Air Check 	,	Main Air Pressure Sensor or Main Air Check 	,	Hãy kiểm tra giá trị khí nén chính ( Main Air Pressure Sensor or Main Air )	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30013	,	UT_MAIN_ELECTRONICBOX_FAN_1_STOP	,	MAIN 전장반 FAN1이 정지했습니다	,	SAFETY_MAIN_ELECTRONICBOX_FAN_1_STOP_ALARM	,	SAFETY_MAIN_ELECTRONICBOX_FAN_1_STOP_ALARM	,	MAIN_ELECTRONICBOX_FAN_1 đã dừng 	,	전장반에 팬1을 확인해주세요.	,	Main Electronic Box FAN1 Check	,	Main Electronic Box FAN1 Check	,	Hãy kiểm tra Main Electronic Box FAN1	,	LIGHT	,	SAFETY	,	SQUARE	,	0.200642	,	0.02083333	,	0.7817014	,	0.04817708
30014	,	UT_MAIN_ELECTRONICBOX_FAN_2_STOP	,	MAIN 전장반 FAN2가 정지했습니다	,	SAFETY_MAIN_ELECTRONICBOX_FAN_2_STOP_ALARM	,	SAFETY_MAIN_ELECTRONICBOX_FAN_2_STOP_ALARM	,	MAIN_ELECTRONICBOX_FAN_2 đã dừng 	,	전장반에 팬2를 확인해주세요.	,	Main Electronic Box FAN2 Check	,	Main Electronic Box FAN2 Check	,	Hãy kiểm tra Main Electronic Box FAN2	,	LIGHT	,	SAFETY	,	SQUARE	,	0.200642	,	0.02083333	,	0.7817014	,	0.04817708
30015	,	UT_MAIN_MCU_FFU_1_STOP	,	MAIN MCU 그룹에 FFU#1에 FAN이 정지했습니다	,	MAIN_MCU_GROUP_FFU_1_STOP_ALARM	,	MAIN_MCU_GROUP_FFU_1_STOP_ALARM	,	MAIN_MCU_GROUP_FFU_1_STOP_ALARM	,	MAIN MCU를 확인해주세요.	,	Check the main MCU.	,	Check the main MCU.	,	Check the main MCU.	,	LIGHT	,	SAFETY	,	SQUARE	,	0.3515249	,	0.3658854	,	0.5168539	,	0.2604167
30016	,	UT_MAIN_MCU_FFU_1_ALARM_OCCURRED	,	MAIN MCU 그룹에 FFU#1에 FAN에 알람이 발생했습니다	,	MAIN_MCU_GROUP_FFU_1_ALARM_OCCURRED	,	MAIN_MCU_GROUP_FFU_1_ALARM_OCCURRED	,	MAIN_MCU_GROUP_FFU_1_ALARM_OCCURRED	,	MAIN MCU를 확인해주세요.	,	Check the main MCU.	,	Check the main MCU.	,	Check the main MCU.	,	LIGHT	,	SAFETY	,	SQUARE	,	0.3515249	,	0.3658854	,	0.5168539	,	0.2604167
30100	,	EM_MAIN_CONTROLPANEL_FRONT_EMS_X000	,	정면 비상 정지 버튼#1이 눌렸습니다	,	EQUIPMENT_FRONT_EMERGENCY_SWITCH_1_PUSH	,	EQUIPMENT_FRONT_EMERGENCY_SWITCH_1_PUSH	,	EQUIPMENT_FRONT_EMERGENCY_SWITCH_1_PUSH	,	비상 정지 버튼 상태를 확인해주세요.	,	CHECK EMERGENCY BUTTON STATUS.	,	CHECK EMERGENCY BUTTON STATUS.	,	Hãy kiểm tra tình trạng nút dừng khẩn cấp 	,	HEAVY	,	SAFETY	,	SQUARE	,	0.6966292	,	0.9010417	,	0.2520064	,	0.08984375
30101	,	EM_MAIN_CONTROLPANEL_REAR_EMS_X001	,	후면 비상 정지 버튼#2이 눌렸습니다	,	EQUIPMENT_REAR_EMERGENCY_SWITCH_2_PUSH	,	EQUIPMENT_REAR_EMERGENCY_SWITCH_2_PUSH	,	EQUIPMENT_REAR_EMERGENCY_SWITCH_2_PUSH	,	비상 정지 버튼 상태를 확인해주세요.	,	CHECK EMERGENCY BUTTON STATUS.	,	CHECK EMERGENCY BUTTON STATUS.	,	Hãy kiểm tra tình trạng nút dừng khẩn cấp 	,	HEAVY	,	SAFETY	,	SQUARE	,	0.1958266	,	0.009114583	,	0.2616372	,	0.09635416
30102	,	EM_TRANSFER_ROBOT_IN_PENDANT_EMS	,	IN로봇 팬던트에 비상 정지 버튼이 눌렸습니다	,	IN_ROBOT_PENDANT_EMERGENCY_SWITCH_PUSH	,	IN_ROBOT_PENDANT_EMERGENCY_SWITCH_PUSH	,	IN_ROBOT_PENDANT_EMERGENCY_SWITCH_PUSH	,	비상 정지 버튼 상태를 확인해주세요.	,	CHECK EMERGENCY BUTTON STATUS.	,	CHECK EMERGENCY BUTTON STATUS.	,	Hãy kiểm tra tình trạng nút dừng khẩn cấp 	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30103	,	EM_TRANSFER_ROBOT_IN_CONTROLLER_EMS	,	IN로봇 컨트롤러에 비상 정지 버튼이 눌렸습니다	,	IN_ROBOT_CONTROLLER_EMERGENCY_SWITCH_PUSH	,	IN_ROBOT_CONTROLLER_EMERGENCY_SWITCH_PUSH	,	IN_ROBOT_CONTROLLER_EMERGENCY_SWITCH_PUSH	,	비상 정지 버튼 상태를 확인해주세요.	,	CHECK EMERGENCY BUTTON STATUS.	,	CHECK EMERGENCY BUTTON STATUS.	,	Hãy kiểm tra tình trạng nút dừng khẩn cấp 	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30104	,	EM_TRANSFER_ROBOT_OUT_PENDANT_EMS	,	OUT로봇 팬던트에 비상 정지 버튼이 눌렸습니다	,	OUT_ROBOT_PENDANT_EMERGENCY_SWITCH_PUSH	,	OUT_ROBOT_PENDANT_EMERGENCY_SWITCH_PUSH	,	OUT_ROBOT_PENDANT_EMERGENCY_SWITCH_PUSH	,	비상 정지 버튼 상태를 확인해주세요.	,	CHECK EMERGENCY BUTTON STATUS.	,	CHECK EMERGENCY BUTTON STATUS.	,	Hãy kiểm tra tình trạng nút dừng khẩn cấp 	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30105	,	EM_TRANSFER_ROBOT_OUT_CONTROLLER_EMS	,	OUT로봇 컨트롤러에 비상 정지 버튼이 눌렸습니다	,	OUT_ROBOT_CONTROLLER_EMERGENCY_SWITCH_PUSH	,	OUT_ROBOT_CONTROLLER_EMERGENCY_SWITCH_PUSH	,	OUT_ROBOT_CONTROLLER_EMERGENCY_SWITCH_PUSH	,	비상 정지 버튼 상태를 확인해주세요.	,	CHECK EMERGENCY BUTTON STATUS.	,	CHECK EMERGENCY BUTTON STATUS.	,	Hãy kiểm tra tình trạng nút dừng khẩn cấp 	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
30106	,	DO_MAIN_ANY_DOOR_FORECE_RELEASED_X02A	,	도어락이 강제로 해제되었습니다	,	ANY_DOOR_LOCK_IS_FORCE_RELEASED	,	ANY_DOOR_LOCK_IS_FORCE_RELEASED	,	ANY_DOOR_LOCK_IS_FORCE_RELEASED	,	도어락 상태를 확인해주세요.	,	CHECK DOOR LOCK STATUS.	,	CHECK DOOR LOCK STATUS.	,	CHECK DOOR LOCK STATUS.	,	HEAVY	,	SAFETY	,	SQUARE	,	0	,	0	,	0	,	0
40000	,	EF_PREFORM4_MAIN_EQUIPMENT_SILENT_STOP	,	설비에서 무언 정지가 발생 했습니다	,	THERE_WAS_A_SILENT_STOP_AT_THE_EQUIPMENT	,	THERE_WAS_A_SILENT_STOP_AT_THE_EQUIPMENT	,	THERE_WAS_A_SILENT_STOP_AT_THE_EQUIPMENT	,	설비 상태를 확인해주세요.	,	CHECK THE EQUIPMENT STATUS.	,	CHECK THE EQUIPMENT STATUS.	,	CHECK THE EQUIPMENT STATUS.	,	HEAVY	,	ETC	,	SQUARE	,	0	,	0	,	0	,	0
40001	,	EF_IN_SHUTTLE_CELL_DAMAGED_CHECK	,	투입 셔틀 셀의 손상 유무를 확인 하세요	,	CHECK_THE_CELL_FOR_DAMAGE(IN SHUTTLE)	,	CHECK_THE_CELL_FOR_DAMAGE(IN SHUTTLE)	,	CHECK_THE_CELL_FOR_DAMAGE(IN SHUTTLE)	,	셀의 손상 유무를 확인 하세요	,	CHECK THE CELL FOR DAMAGE	,	CHECK THE CELL FOR DAMAGE	,	CHECK THE CELL FOR DAMAGE	,	LIGHT	,	ETC	,	SQUARE	,	0.0176565	,	0.453125	,	0.5184591	,	0.1315104
40002	,	EF_IN_ROBOT_CELL_DAMAGED_CHECK	,	IN로봇 셀의 손상 유무를 확인 하세요	,	CHECK_THE_CELL_FOR_DAMAGE(IN ROBOT)	,	CHECK_THE_CELL_FOR_DAMAGE(IN ROBOT)	,	CHECK_THE_CELL_FOR_DAMAGE(IN ROBOT)	,	셀의 손상 유무를 확인 하세요	,	CHECK THE CELL FOR DAMAGE	,	CHECK THE CELL FOR DAMAGE	,	CHECK THE CELL FOR DAMAGE	,	LIGHT	,	ETC	,	SQUARE	,	0.3964687	,	0.2916667	,	0.2279294	,	0.2721354
40003	,	EF_INSP_STAGE_CELL_DAMAGED_CHECK	,	검사 스테이지 셀의 손상 유무를 확인 하세요	,	CHECK_THE_CELL_FOR_DAMAGE(INSPECTION STAGE)	,	CHECK_THE_CELL_FOR_DAMAGE(INSPECTION STAGE)	,	CHECK_THE_CELL_FOR_DAMAGE(INSPECTION STAGE)	,	셀의 손상 유무를 확인 하세요	,	CHECK THE CELL FOR DAMAGE	,	CHECK THE CELL FOR DAMAGE	,	CHECK THE CELL FOR DAMAGE	,	LIGHT	,	ETC	,	SQUARE	,	0.6083467	,	0.3997396	,	0.1011236	,	0.515625
40004	,	EF_OUT_ROBOT_CELL_DAMAGED_CHECK	,	OUT로봇 셀의 손상 유무를 확인 하세요	,	CHECK_THE_CELL_FOR_DAMAGE(OUT ROBOT)	,	CHECK_THE_CELL_FOR_DAMAGE(OUT ROBOT)	,	CHECK_THE_CELL_FOR_DAMAGE(OUT ROBOT)	,	셀의 손상 유무를 확인 하세요	,	CHECK THE CELL FOR DAMAGE	,	CHECK THE CELL FOR DAMAGE	,	CHECK THE CELL FOR DAMAGE	,	LIGHT	,	ETC	,	SQUARE	,	0.6147673	,	0.2591146	,	0.223114	,	0.2643229
40005	,	EF_OUT_FLIP_CELL_DAMAGED_CHECK	,	OUT플립 셀의 손상 유무를 확인 하세요	,	CHECK_THE_CELL_FOR_DAMAGE(OUT FLIP)	,	CHECK_THE_CELL_FOR_DAMAGE(OUT FLIP)	,	CHECK_THE_CELL_FOR_DAMAGE(OUT FLIP)	,	셀의 손상 유무를 확인 하세요	,	CHECK THE CELL FOR DAMAGE	,	CHECK THE CELL FOR DAMAGE	,	CHECK THE CELL FOR DAMAGE	,	LIGHT	,	ETC	,	SQUARE	,	0.7287319	,	0.3242188	,	0.2359551	,	0.2799479
